source,target,Year,paper_community,weight,paper_community_n,year_r,rank
1200,1739,2019,20.0,0.8032890558242798,Heavy metals,39,3
1200,1920,2019,20.0,0.802463710308075,Heavy metals,39,3
1200,3431,2019,20.0,0.8019471168518066,Heavy metals,39,3
1200,1320,2019,20.0,0.800646185874939,Heavy metals,39,3
1202,3361,2019,93.0,0.834650993347168,93.0,39,3
1203,2068,2019,53.0,0.8463836908340454,PBDEs and BFRs,39,3
1203,3789,2019,53.0,0.8440937995910645,PBDEs and BFRs,39,3
1203,3094,2019,53.0,0.8405160903930664,PBDEs and BFRs,39,3
1203,2352,2019,53.0,0.8288929462432861,PBDEs and BFRs,39,3
1203,3108,2019,53.0,0.8254790306091309,PBDEs and BFRs,39,3
1203,3499,2019,53.0,0.8224731683731079,PBDEs and BFRs,39,3
1207,2334,2019,47.0,0.8496054410934448,Carbon-Hydrogen-Oxygen Symbiosis Networks,39,3
1207,1171,2019,47.0,0.8334172964096069,Carbon-Hydrogen-Oxygen Symbiosis Networks,39,3
1207,1505,2019,47.0,0.8217911124229431,Carbon-Hydrogen-Oxygen Symbiosis Networks,39,3
1207,550,2019,47.0,0.8182315230369568,Carbon-Hydrogen-Oxygen Symbiosis Networks,39,3
1207,1143,2019,47.0,0.8154677152633667,Carbon-Hydrogen-Oxygen Symbiosis Networks,39,3
1209,2570,2019,0.0,0.9002512693405151,PAHs,39,3
1209,3208,2019,0.0,0.8451184630393982,PAHs,39,3
1209,3756,2019,0.0,0.8312829732894897,PAHs,39,3
1209,478,2019,0.0,0.824205219745636,PAHs,39,3
1209,2786,2019,0.0,0.8220247030258179,PAHs,39,3
1209,1748,2019,0.0,0.8208872079849243,PAHs,39,3
1209,3910,2019,0.0,0.819830060005188,PAHs,39,3
1209,3615,2019,0.0,0.8132801651954651,PAHs,39,3
1209,1450,2019,0.0,0.8127602934837341,PAHs,39,3
1209,814,2019,0.0,0.8111351728439331,PAHs,39,3
1209,1972,2019,0.0,0.8102155327796936,PAHs,39,3
1209,666,2019,0.0,0.8070865273475647,PAHs,39,3
1209,397,2019,0.0,0.8063535690307617,PAHs,39,3
1209,3396,2019,0.0,0.8051106929779053,PAHs,39,3
1209,2121,2019,0.0,0.800994336605072,PAHs,39,3
1211,3440,2019,20.0,0.8627937436103821,Heavy metals,39,3
1211,3489,2019,20.0,0.8349907994270325,Heavy metals,39,3
1211,2092,2019,20.0,0.8336732983589172,Heavy metals,39,3
1211,2243,2019,20.0,0.8308179378509521,Heavy metals,39,3
1211,1270,2019,20.0,0.8259410858154297,Heavy metals,39,3
1211,1739,2019,20.0,0.8212065696716309,Heavy metals,39,3
1211,4497,2019,20.0,0.8210994601249695,Heavy metals,39,3
1211,750,2019,20.0,0.820285439491272,Heavy metals,39,3
1211,1181,2019,20.0,0.814943790435791,Heavy metals,39,3
1211,3431,2019,20.0,0.8091130256652832,Heavy metals,39,3
1211,1963,2019,20.0,0.8089872002601624,Heavy metals,39,3
1211,3675,2019,20.0,0.8052583336830139,Heavy metals,39,3
1212,2122,2019,20.0,0.8444295525550842,Heavy metals,39,3
1212,1469,2019,20.0,0.8139856457710266,Heavy metals,39,3
1212,2307,2019,20.0,0.8121905326843262,Heavy metals,39,3
1212,97,2019,20.0,0.8106380105018616,Heavy metals,39,3
1212,1420,2019,20.0,0.8103183507919312,Heavy metals,39,3
1212,341,2019,20.0,0.8065816760063171,Heavy metals,39,3
1212,3385,2019,20.0,0.8027017712593079,Heavy metals,39,3
1216,3458,2019,4.0,0.8401002883911133,"Case studies, development & optimization",39,3
1216,1869,2019,4.0,0.8172626495361328,"Case studies, development & optimization",39,3
1216,1859,2019,4.0,0.8092060089111328,"Case studies, development & optimization",39,3
1216,2031,2019,4.0,0.8054400682449341,"Case studies, development & optimization",39,3
1217,1007,2019,3.0,0.8415997624397278,"Context, tools, modelling, and indicators for IS",39,3
1217,1633,2019,3.0,0.8329663276672363,"Context, tools, modelling, and indicators for IS",39,3
1218,2160,2019,3.0,0.8552649021148682,"Context, tools, modelling, and indicators for IS",39,3
1218,1619,2019,3.0,0.8050395250320435,"Context, tools, modelling, and indicators for IS",39,3
1221,1077,2019,84.0,0.8726366758346558,84.0,39,3
1223,478,2019,0.0,0.8223394751548767,PAHs,39,3
1223,814,2019,0.0,0.8164045810699463,PAHs,39,3
1223,2085,2019,0.0,0.8101767301559448,PAHs,39,3
1223,666,2019,0.0,0.8067948818206787,PAHs,39,3
1223,1667,2019,0.0,0.8032251000404358,PAHs,39,3
1223,1109,2019,0.0,0.8018338680267334,PAHs,39,3
1228,775,2019,37.0,0.8214994668960571,37.0,39,3
1229,915,2019,10.0,0.8601359724998474,10.0,39,3
1229,282,2019,10.0,0.8084487318992615,10.0,39,3
1232,160,2019,19.0,0.8357521295547485,19.0,39,3
1232,1503,2019,19.0,0.8220615386962891,19.0,39,3
1232,369,2019,19.0,0.8038302063941956,19.0,39,3
1237,1194,2019,44.0,0.8095895051956177,44.0,39,3
1238,1885,2019,28.0,0.9253207445144652,"PFAAs, PFCs, PFBA, PFOA",39,3
1238,1242,2019,28.0,0.8419669270515442,"PFAAs, PFCs, PFBA, PFOA",39,3
1238,178,2019,28.0,0.8303803205490112,"PFAAs, PFCs, PFBA, PFOA",39,3
1238,1266,2019,28.0,0.8185851573944092,"PFAAs, PFCs, PFBA, PFOA",39,3
1239,105,2019,21.0,0.8079115152359009,21.0,39,3
1242,1885,2019,28.0,0.8433704972267151,"PFAAs, PFCs, PFBA, PFOA",39,3
1242,1238,2019,28.0,0.8419669270515442,"PFAAs, PFCs, PFBA, PFOA",39,3
1242,3140,2019,28.0,0.8168590068817139,"PFAAs, PFCs, PFBA, PFOA",39,3
1242,2069,2019,28.0,0.8146156072616577,"PFAAs, PFCs, PFBA, PFOA",39,3
1242,800,2019,28.0,0.8117835521697998,"PFAAs, PFCs, PFBA, PFOA",39,3
1242,995,2019,28.0,0.8108452558517456,"PFAAs, PFCs, PFBA, PFOA",39,3
1242,1266,2019,28.0,0.8007090091705322,"PFAAs, PFCs, PFBA, PFOA",39,3
1245,1107,2019,0.0,0.8775812387466431,PAHs,39,3
1247,413,2019,40.0,0.8075430989265442,40.0,39,3
1253,1973,2019,67.0,0.8231929540634155,67.0,39,3
1258,4234,2019,94.0,0.8155419826507568,94.0,39,3
1264,3525,2019,95.0,0.8139997720718384,95.0,39,3
1264,1978,2019,95.0,0.8101474046707153,95.0,39,3
1266,3140,2019,28.0,0.8492029905319214,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,2069,2019,28.0,0.8398999571800232,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,800,2019,28.0,0.8321952223777771,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,1238,2019,28.0,0.8185851573944092,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,1912,2019,28.0,0.8163336515426636,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,1541,2019,28.0,0.8099058866500854,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,3336,2019,28.0,0.8093128800392151,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,2014,2019,28.0,0.8079290390014648,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,727,2019,28.0,0.8055242896080017,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,1885,2019,28.0,0.8046119213104248,"PFAAs, PFCs, PFBA, PFOA",39,3
1266,1242,2019,28.0,0.8007090091705322,"PFAAs, PFCs, PFBA, PFOA",39,3
1267,212,2019,31.0,0.9017452597618104,31.0,39,3
1267,1074,2019,31.0,0.8598212599754333,31.0,39,3
1267,427,2019,31.0,0.8372450470924377,31.0,39,3
1268,1771,2019,3.0,0.8264588117599487,"Context, tools, modelling, and indicators for IS",39,3
1268,2176,2019,3.0,0.8241875171661377,"Context, tools, modelling, and indicators for IS",39,3
1268,1733,2019,3.0,0.8171309232711792,"Context, tools, modelling, and indicators for IS",39,3
1268,1624,2019,3.0,0.8068638443946838,"Context, tools, modelling, and indicators for IS",39,3
1269,4325,2019,4.0,0.8203452825546265,"Case studies, development & optimization",39,3
1270,3440,2019,20.0,0.8325107097625732,Heavy metals,39,3
1270,1519,2019,20.0,0.8286978602409363,Heavy metals,39,3
1270,1211,2019,20.0,0.8259410858154297,Heavy metals,39,3
1270,981,2019,20.0,0.8098133206367493,Heavy metals,39,3
1274,1504,2019,20.0,0.8174446225166321,Heavy metals,39,3
1274,2247,2019,20.0,0.8145620226860046,Heavy metals,39,3
1274,846,2019,20.0,0.8137335181236267,Heavy metals,39,3
1274,2307,2019,20.0,0.8136082887649536,Heavy metals,39,3
1274,1887,2019,20.0,0.8067940473556519,Heavy metals,39,3
1274,2428,2019,20.0,0.8045043349266052,Heavy metals,39,3
1274,956,2019,20.0,0.8014544248580933,Heavy metals,39,3
1274,179,2019,20.0,0.8013036251068115,Heavy metals,39,3
1279,3645,2019,3.0,0.8053483963012695,"Context, tools, modelling, and indicators for IS",39,3
1288,1195,2019,2.0,0.8047897815704346,2.0,39,3
1289,1411,2019,28.0,0.8345867991447449,"PFAAs, PFCs, PFBA, PFOA",39,3
1289,2069,2019,28.0,0.8214371800422668,"PFAAs, PFCs, PFBA, PFOA",39,3
1294,163,2019,3.0,0.8502572178840637,"Context, tools, modelling, and indicators for IS",39,3
1297,2344,2019,3.0,0.8648730516433716,"Context, tools, modelling, and indicators for IS",39,3
1297,2678,2019,3.0,0.8363026976585388,"Context, tools, modelling, and indicators for IS",39,3
1297,877,2019,3.0,0.8353093266487122,"Context, tools, modelling, and indicators for IS",39,3
1297,610,2019,3.0,0.8271276950836182,"Context, tools, modelling, and indicators for IS",39,3
1297,982,2019,3.0,0.8101674914360046,"Context, tools, modelling, and indicators for IS",39,3
1297,3753,2019,3.0,0.8028295040130615,"Context, tools, modelling, and indicators for IS",39,3
1300,1759,2019,20.0,0.8730321526527405,Heavy metals,39,3
1300,3918,2019,20.0,0.864738941192627,Heavy metals,39,3
1300,2247,2019,20.0,0.8393286466598511,Heavy metals,39,3
1300,3018,2019,20.0,0.8338013887405396,Heavy metals,39,3
1300,2122,2019,20.0,0.820008397102356,Heavy metals,39,3
1300,3379,2019,20.0,0.8102442622184753,Heavy metals,39,3
1300,2929,2019,20.0,0.8004662394523621,Heavy metals,39,3
1306,839,2019,20.0,0.8943212032318115,Heavy metals,39,3
1306,661,2019,20.0,0.840112566947937,Heavy metals,39,3
1306,2253,2019,20.0,0.8195237517356873,Heavy metals,39,3
1306,1320,2019,20.0,0.8076580762863159,Heavy metals,39,3
1306,846,2019,20.0,0.8036845922470093,Heavy metals,39,3
1306,3385,2019,20.0,0.8015865087509155,Heavy metals,39,3
1306,1420,2019,20.0,0.800573468208313,Heavy metals,39,3
1308,871,2019,0.0,0.8213034868240356,PAHs,39,3
1310,2762,2019,20.0,0.8390315771102905,Heavy metals,39,3
1310,2894,2019,20.0,0.8121076226234436,Heavy metals,39,3
1310,1887,2019,20.0,0.8113414645195007,Heavy metals,39,3
1310,884,2019,20.0,0.803951621055603,Heavy metals,39,3
1311,993,2019,77.0,0.8026590943336487,77.0,39,3
1313,1054,2019,0.0,0.8636164665222168,PAHs,39,3
1313,941,2019,0.0,0.8536527752876282,PAHs,39,3
1313,1158,2019,0.0,0.8233433365821838,PAHs,39,3
1313,2487,2019,0.0,0.8225383758544922,PAHs,39,3
1313,3152,2019,0.0,0.8125491142272949,PAHs,39,3
1313,502,2019,0.0,0.8095238208770752,PAHs,39,3
1313,2668,2019,0.0,0.8023145198822021,PAHs,39,3
1313,1736,2019,0.0,0.8015804290771484,PAHs,39,3
1314,2472,2019,96.0,0.8715214729309082,96.0,39,3
1318,1940,2019,97.0,0.8323673009872437,"PCDD/Fs, dl-PCBs",39,3
1318,2627,2019,97.0,0.8109859228134155,"PCDD/Fs, dl-PCBs",39,3
1318,3500,2019,97.0,0.8091257810592651,"PCDD/Fs, dl-PCBs",39,3
1318,2073,2019,97.0,0.8043580055236816,"PCDD/Fs, dl-PCBs",39,3
1318,3814,2019,97.0,0.8027873039245605,"PCDD/Fs, dl-PCBs",39,3
1320,2307,2019,20.0,0.847207248210907,Heavy metals,39,3
1320,2022,2019,20.0,0.843342661857605,Heavy metals,39,3
1320,2243,2019,20.0,0.8427749872207642,Heavy metals,39,3
1320,1420,2019,20.0,0.8348119258880615,Heavy metals,39,3
1320,3675,2019,20.0,0.8346796631813049,Heavy metals,39,3
1320,3431,2019,20.0,0.829241156578064,Heavy metals,39,3
1320,2122,2019,20.0,0.8290467262268066,Heavy metals,39,3
1320,846,2019,20.0,0.8263323903083801,Heavy metals,39,3
1320,3470,2019,20.0,0.8238698244094849,Heavy metals,39,3
1320,661,2019,20.0,0.8232966661453247,Heavy metals,39,3
1320,2929,2019,20.0,0.8224773406982422,Heavy metals,39,3
1320,1759,2019,20.0,0.8180705308914185,Heavy metals,39,3
1320,2247,2019,20.0,0.8154228925704956,Heavy metals,39,3
1320,884,2019,20.0,0.8128392696380615,Heavy metals,39,3
1320,921,2019,20.0,0.8111945390701294,Heavy metals,39,3
1320,2253,2019,20.0,0.8110687732696533,Heavy metals,39,3
1320,956,2019,20.0,0.8110525608062744,Heavy metals,39,3
1320,1306,2019,20.0,0.8076580762863159,Heavy metals,39,3
1320,1469,2019,20.0,0.8075674772262573,Heavy metals,39,3
1320,1739,2019,20.0,0.8063802123069763,Heavy metals,39,3
1320,1058,2019,20.0,0.8037587404251099,Heavy metals,39,3
1320,644,2019,20.0,0.8011254072189331,Heavy metals,39,3
1320,812,2019,20.0,0.8011103868484497,Heavy metals,39,3
1320,1200,2019,20.0,0.800646185874939,Heavy metals,39,3
1325,2856,2019,99.0,0.8428404927253723,99.0,39,3
1327,1597,2019,100.0,0.8182768821716309,100.0,39,3
1333,314,2019,9.0,0.8401053547859192,9.0,39,3
1333,332,2019,9.0,0.8063141703605652,9.0,39,3
1333,1742,2019,9.0,0.8011412620544434,9.0,39,3
1340,137,2019,12.0,0.8441687226295471,Chinese EIPs,39,3
1341,126,2019,3.0,0.8178688287734985,"Context, tools, modelling, and indicators for IS",39,3
1341,3394,2019,3.0,0.8177310228347778,"Context, tools, modelling, and indicators for IS",39,3
1341,2703,2019,3.0,0.8071613311767578,"Context, tools, modelling, and indicators for IS",39,3
1341,1733,2019,3.0,0.8062023520469666,"Context, tools, modelling, and indicators for IS",39,3
1341,988,2019,3.0,0.8048132061958313,"Context, tools, modelling, and indicators for IS",39,3
1348,1349,2019,101.0,0.8258832693099976,101.0,39,3
1348,3446,2019,101.0,0.8115319013595581,101.0,39,3
1349,1348,2019,101.0,0.8258832693099976,101.0,39,3
1370,1138,2019,3.0,0.8290326595306396,"Context, tools, modelling, and indicators for IS",39,3
1370,958,2019,3.0,0.8256798386573792,"Context, tools, modelling, and indicators for IS",39,3
1370,596,2019,3.0,0.8174858093261719,"Context, tools, modelling, and indicators for IS",39,3
1372,2358,2019,102.0,0.82436603307724,102.0,39,3
1375,219,2019,23.0,0.8307285308837891,23.0,39,3
1375,745,2019,23.0,0.8087316751480103,23.0,39,3
1376,1712,2019,103.0,0.8048664927482605,103.0,39,3
1377,930,2019,70.0,0.8088733553886414,70.0,39,3
1378,3252,2019,69.0,0.8281804323196411,Environmental impact assessment (LCA) of IS,39,3
1381,3607,2019,12.0,0.908738136291504,Chinese EIPs,39,3
1381,2694,2019,12.0,0.8528115749359131,Chinese EIPs,39,3
1381,2540,2019,12.0,0.8184657096862793,Chinese EIPs,39,3
1381,3662,2019,12.0,0.8125126361846924,Chinese EIPs,39,3
1381,3664,2019,12.0,0.8119440078735352,Chinese EIPs,39,3
1381,2188,2019,12.0,0.8071563243865967,Chinese EIPs,39,3
1381,2400,2019,12.0,0.8051724433898926,Chinese EIPs,39,3
1381,3068,2019,12.0,0.8007513880729675,Chinese EIPs,39,3
1383,889,2019,68.0,0.8011882305145264,68.0,39,3
1385,3094,2019,53.0,0.8096228837966919,PBDEs and BFRs,39,3
1386,1899,2019,11.0,0.8105483651161194,Cancer risk,39,3
1389,2128,2018,104.0,0.8218100666999817,104.0,38,4
1393,1175,2018,90.0,0.8252630233764648,90.0,38,4
1394,2129,2018,105.0,0.8033180832862854,105.0,38,4
1396,1140,2018,86.0,0.9024770259857178,86.0,38,4
1397,338,2018,20.0,0.8210626840591431,Heavy metals,38,4
1397,683,2018,20.0,0.8145501613616943,Heavy metals,38,4
1398,1420,2018,20.0,0.8016940951347351,Heavy metals,38,4
1404,2041,2018,4.0,0.8419121503829956,"Case studies, development & optimization",38,4
1404,1767,2018,4.0,0.8124632835388184,"Case studies, development & optimization",38,4
1404,2031,2018,4.0,0.8032921552658081,"Case studies, development & optimization",38,4
1405,160,2018,19.0,0.8031195998191833,19.0,38,4
1405,97,2018,19.0,0.8029106259346008,19.0,38,4
1411,1289,2018,28.0,0.8345867991447449,"PFAAs, PFCs, PFBA, PFOA",38,4
1413,217,2018,13.0,0.8341025114059448,"Modelling, environmental impact assessment (LCA) of EIPs",38,4
1413,924,2018,13.0,0.8109731078147888,"Modelling, environmental impact assessment (LCA) of EIPs",38,4
1413,2475,2018,13.0,0.8030961751937866,"Modelling, environmental impact assessment (LCA) of EIPs",38,4
1416,2431,2018,14.0,0.8162109851837158,14.0,38,4
1416,76,2018,14.0,0.801164448261261,14.0,38,4
1418,3621,2018,106.0,0.8432601690292358,106.0,38,4
1420,846,2018,20.0,0.8677899241447449,Heavy metals,38,4
1420,2307,2018,20.0,0.8663594722747803,Heavy metals,38,4
1420,2754,2018,20.0,0.8602776527404785,Heavy metals,38,4
1420,956,2018,20.0,0.8540077209472656,Heavy metals,38,4
1420,812,2018,20.0,0.8488534092903137,Heavy metals,38,4
1420,2247,2018,20.0,0.8481476902961731,Heavy metals,38,4
1420,661,2018,20.0,0.8412202596664429,Heavy metals,38,4
1420,2022,2018,20.0,0.8409820199012756,Heavy metals,38,4
1420,2762,2018,20.0,0.8388307094573975,Heavy metals,38,4
1420,2243,2018,20.0,0.8353849053382874,Heavy metals,38,4
1420,1320,2018,20.0,0.8348119258880615,Heavy metals,38,4
1420,1571,2018,20.0,0.8341280221939087,Heavy metals,38,4
1420,1759,2018,20.0,0.8339724540710449,Heavy metals,38,4
1420,644,2018,20.0,0.8329179286956787,Heavy metals,38,4
1420,118,2018,20.0,0.8306765556335449,Heavy metals,38,4
1420,179,2018,20.0,0.8206624984741211,Heavy metals,38,4
1420,2072,2018,20.0,0.8200279474258423,Heavy metals,38,4
1420,2122,2018,20.0,0.8187189102172852,Heavy metals,38,4
1420,2929,2018,20.0,0.8180620670318604,Heavy metals,38,4
1420,3431,2018,20.0,0.8177128434181213,Heavy metals,38,4
1420,921,2018,20.0,0.8111987113952637,Heavy metals,38,4
1420,1212,2018,20.0,0.8103183507919312,Heavy metals,38,4
1420,1739,2018,20.0,0.8085995316505432,Heavy metals,38,4
1420,884,2018,20.0,0.8069157004356384,Heavy metals,38,4
1420,3489,2018,20.0,0.8043018579483032,Heavy metals,38,4
1420,1398,2018,20.0,0.8016940951347351,Heavy metals,38,4
1420,2783,2018,20.0,0.8009867668151855,Heavy metals,38,4
1420,1306,2018,20.0,0.800573468208313,Heavy metals,38,4
1425,649,2018,53.0,0.8074495792388916,PBDEs and BFRs,38,4
1431,4125,2018,107.0,0.8242670297622681,107.0,38,4
1433,2062,2018,108.0,0.8038063645362854,108.0,38,4
1440,1472,2018,109.0,0.8132153749465942,109.0,38,4
1442,2389,2018,3.0,0.8007543087005615,"Context, tools, modelling, and indicators for IS",38,4
1444,2993,2018,110.0,0.8168164491653442,110.0,38,4
1445,211,2018,30.0,0.8182669878005981,30.0,38,4
1446,817,2018,97.0,0.8204479217529297,"PCDD/Fs, dl-PCBs",38,4
1447,1054,2018,0.0,0.8637713193893433,PAHs,38,4
1447,1748,2018,0.0,0.8434460759162903,PAHs,38,4
1447,666,2018,0.0,0.8396538496017456,PAHs,38,4
1447,478,2018,0.0,0.8277789354324341,PAHs,38,4
1447,3615,2018,0.0,0.8196855187416077,PAHs,38,4
1447,1158,2018,0.0,0.8130399584770203,PAHs,38,4
1447,3244,2018,0.0,0.8127961158752441,PAHs,38,4
1447,1109,2018,0.0,0.809904932975769,PAHs,38,4
1447,2121,2018,0.0,0.8096113204956055,PAHs,38,4
1447,1736,2018,0.0,0.8074072599411011,PAHs,38,4
1447,1924,2018,0.0,0.8022730350494385,PAHs,38,4
1450,1109,2018,0.0,0.9164537191390992,PAHs,38,4
1450,3396,2018,0.0,0.8986319899559021,PAHs,38,4
1450,478,2018,0.0,0.8903619647026062,PAHs,38,4
1450,1158,2018,0.0,0.8896338939666748,PAHs,38,4
1450,3244,2018,0.0,0.8784526586532593,PAHs,38,4
1450,2121,2018,0.0,0.8776366114616394,PAHs,38,4
1450,1748,2018,0.0,0.8658636808395386,PAHs,38,4
1450,2786,2018,0.0,0.8644629120826721,PAHs,38,4
1450,3611,2018,0.0,0.8639873266220093,PAHs,38,4
1450,3756,2018,0.0,0.8592306971549988,PAHs,38,4
1450,2960,2018,0.0,0.8570608496665955,PAHs,38,4
1450,2570,2018,0.0,0.8437058925628662,PAHs,38,4
1450,666,2018,0.0,0.8432831168174744,PAHs,38,4
1450,2837,2018,0.0,0.8398666381835938,PAHs,38,4
1450,1586,2018,0.0,0.8393294215202332,PAHs,38,4
1450,1066,2018,0.0,0.8391464948654175,PAHs,38,4
1450,3615,2018,0.0,0.8375320434570312,PAHs,38,4
1450,1101,2018,0.0,0.8369802236557007,PAHs,38,4
1450,2177,2018,0.0,0.8351123332977295,PAHs,38,4
1450,941,2018,0.0,0.8325484991073608,PAHs,38,4
1450,1736,2018,0.0,0.8294403553009033,PAHs,38,4
1450,3141,2018,0.0,0.8291664719581604,PAHs,38,4
1450,397,2018,0.0,0.825985848903656,PAHs,38,4
1450,2564,2018,0.0,0.8245757818222046,PAHs,38,4
1450,2668,2018,0.0,0.8168312311172485,PAHs,38,4
1450,1209,2018,0.0,0.8127602934837341,PAHs,38,4
1450,1578,2018,0.0,0.8083214163780212,PAHs,38,4
1450,1054,2018,0.0,0.8077367544174194,PAHs,38,4
1450,2676,2018,0.0,0.8065363764762878,PAHs,38,4
1450,3196,2018,0.0,0.8055905699729919,PAHs,38,4
1450,3723,2018,0.0,0.8055640459060669,PAHs,38,4
1450,506,2018,0.0,0.8053356409072876,PAHs,38,4
1450,3152,2018,0.0,0.8053141832351685,PAHs,38,4
1458,1767,2018,4.0,0.8083442449569702,"Case studies, development & optimization",38,4
1469,2762,2018,20.0,0.8465535640716553,Heavy metals,38,4
1469,102,2018,20.0,0.833102822303772,Heavy metals,38,4
1469,717,2018,20.0,0.8190841674804688,Heavy metals,38,4
1469,2122,2018,20.0,0.8165758848190308,Heavy metals,38,4
1469,1212,2018,20.0,0.8139856457710266,Heavy metals,38,4
1469,3385,2018,20.0,0.8139311671257019,Heavy metals,38,4
1469,341,2018,20.0,0.8138306140899658,Heavy metals,38,4
1469,1887,2018,20.0,0.8098928928375244,Heavy metals,38,4
1469,3431,2018,20.0,0.8091273307800293,Heavy metals,38,4
1469,1058,2018,20.0,0.8087496757507324,Heavy metals,38,4
1469,1320,2018,20.0,0.8075674772262573,Heavy metals,38,4
1469,2894,2018,20.0,0.8054700493812561,Heavy metals,38,4
1469,2929,2018,20.0,0.8042078614234924,Heavy metals,38,4
1469,2106,2018,20.0,0.8022072315216064,Heavy metals,38,4
1472,1440,2018,109.0,0.8132153749465942,109.0,38,4
1476,198,2018,13.0,0.8029002547264099,"Modelling, environmental impact assessment (LCA) of EIPs",38,4
1480,609,2018,12.0,0.8072091341018677,Chinese EIPs,38,4
1483,1143,2018,47.0,0.8555920720100403,Carbon-Hydrogen-Oxygen Symbiosis Networks,38,4
1483,1778,2018,47.0,0.8411314487457275,Carbon-Hydrogen-Oxygen Symbiosis Networks,38,4
1484,2450,2018,111.0,0.833757221698761,111.0,38,4
1489,1966,2018,112.0,0.8800503611564636,112.0,38,4
1493,4104,2018,113.0,0.8088570833206177,113.0,38,4
1495,917,2018,42.0,0.8383576273918152,42.0,38,4
1495,482,2018,42.0,0.8004747629165649,42.0,38,4
1503,3171,2018,0.0,0.8404828310012817,PAHs,38,4
1503,1662,2018,0.0,0.8223267793655396,PAHs,38,4
1503,1232,2018,0.0,0.8220615386962891,PAHs,38,4
1503,666,2018,0.0,0.8144634962081909,PAHs,38,4
1503,3,2018,0.0,0.8115718364715576,PAHs,38,4
1504,1274,2018,20.0,0.8174446225166321,Heavy metals,38,4
1504,2885,2018,20.0,0.8158131241798401,Heavy metals,38,4
1504,846,2018,20.0,0.8067984580993652,Heavy metals,38,4
1504,2243,2018,20.0,0.8013453483581543,Heavy metals,38,4
1505,1207,2018,47.0,0.8217911124229431,Carbon-Hydrogen-Oxygen Symbiosis Networks,38,4
1508,1192,2018,92.0,0.8107338547706604,92.0,38,4
1512,2352,2018,53.0,0.8170110583305359,PBDEs and BFRs,38,4
1512,3789,2018,53.0,0.8152961134910583,PBDEs and BFRs,38,4
1513,3009,2018,114.0,0.8179454803466797,114.0,38,4
1513,2006,2018,114.0,0.8134287595748901,114.0,38,4
1519,981,2018,75.0,0.8317186832427979,75.0,38,4
1519,1270,2018,75.0,0.8286978602409363,75.0,38,4
1519,1805,2018,75.0,0.8207746744155884,75.0,38,4
1526,1662,2018,96.0,0.8399730324745178,96.0,38,4
1526,2472,2018,96.0,0.8376674652099609,96.0,38,4
1526,2353,2018,96.0,0.816961944103241,96.0,38,4
1529,476,2018,11.0,0.8829754590988159,Cancer risk,38,4
1529,1823,2018,11.0,0.8367825150489807,Cancer risk,38,4
1529,1976,2018,11.0,0.8201619982719421,Cancer risk,38,4
1529,4386,2018,11.0,0.8096153736114502,Cancer risk,38,4
1529,44,2018,11.0,0.8080325126647949,Cancer risk,38,4
1529,2048,2018,11.0,0.8052166104316711,Cancer risk,38,4
1535,1840,2018,115.0,0.8903290033340454,115.0,38,4
1537,921,2018,20.0,0.8537617325782776,Heavy metals,38,4
1537,956,2018,20.0,0.8281298875808716,Heavy metals,38,4
1537,2092,2018,20.0,0.819575309753418,Heavy metals,38,4
1537,1739,2018,20.0,0.808713972568512,Heavy metals,38,4
1537,3688,2018,20.0,0.8072715997695923,Heavy metals,38,4
1537,2243,2018,20.0,0.8022373914718628,Heavy metals,38,4
1537,658,2018,20.0,0.8010494709014893,Heavy metals,38,4
1541,2069,2018,28.0,0.8192417621612549,"PFAAs, PFCs, PFBA, PFOA",38,4
1541,1266,2018,28.0,0.8099058866500854,"PFAAs, PFCs, PFBA, PFOA",38,4
1541,474,2018,28.0,0.8093705773353577,"PFAAs, PFCs, PFBA, PFOA",38,4
1542,586,2018,13.0,0.8056278228759766,"Modelling, environmental impact assessment (LCA) of EIPs",38,4
1553,4178,2018,116.0,0.8242682814598083,116.0,38,4
1553,2511,2018,116.0,0.8072608709335327,116.0,38,4
1554,3235,2018,59.0,0.8304411172866821,59.0,38,4
1554,2095,2018,59.0,0.8148956298828125,59.0,38,4
1554,771,2018,59.0,0.8107858300209045,59.0,38,4
1557,2087,2018,117.0,0.8699364066123962,117.0,38,4
1559,2810,2018,118.0,0.828032910823822,118.0,38,4
1564,2364,2018,119.0,0.823140025138855,119.0,38,4
1566,1159,2018,55.0,0.802367091178894,55.0,38,4
1571,2754,2018,20.0,0.8786220550537109,Heavy metals,38,4
1571,1420,2018,20.0,0.8341280221939087,Heavy metals,38,4
1571,812,2018,20.0,0.824951171875,Heavy metals,38,4
1571,846,2018,20.0,0.8167780041694641,Heavy metals,38,4
1571,661,2018,20.0,0.8159976005554199,Heavy metals,38,4
1571,2022,2018,20.0,0.8103148341178894,Heavy metals,38,4
1571,2103,2018,20.0,0.8087928891181946,Heavy metals,38,4
1571,956,2018,20.0,0.8054431676864624,Heavy metals,38,4
